,id_aeroporto,data,causaIspezione,causaIspezioneAltro
317837,7,2017-03-29,Ispezione normale o programmata,
317946,7,2017-03-30,Ispezione normale o programmata,
317947,7,2017-03-30,Ispezione normale o programmata,
318020,7,2017-03-30,Ispezione normale o programmata,
318098,7,2017-03-31,Ispezione normale o programmata,
318127,7,2017-03-31,Ispezione normale o programmata,
318192,7,2017-03-31,Ispezione normale o programmata,
318193,7,2017-03-31,Ispezione normale o programmata,
318302,7,2017-04-01,Ispezione normale o programmata,
318368,7,2017-04-01,Ispezione normale o programmata,
318369,7,2017-04-01,Ispezione normale o programmata,
318436,7,2017-04-02,Ispezione normale o programmata,
